Year,Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)","Population ages 00-04, female (% of female population)","Population ages 00-04, male (% of male population)",Population ages 0-14 (% of total population),"Population ages 0-14, female","Population ages 0-14, female (% of female population)","Population ages 0-14, male","Population ages 0-14, male (% of male population)","Population ages 0-14, total","Population ages 05-09, female (% of female population)","Population ages 05-09, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total population),"Population ages 15-64, female","Population ages 15-64, female (% of female population)","Population ages 15-64, male","Population ages 15-64, male (% of male population)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total population),"Population ages 65 and above, female","Population ages 65 and above, female (% of female population)","Population ages 65 and above, male","Population ages 65 and above, male (% of male population)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population growth (annual %),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Sex ratio at birth (male births per female births),POP,NMR,DEATHS,BIRTHS
2007,83.8461487971157,5.45542190817469,78.390726888941,16.0017904986693,17.3728014502933,42.6393116954719,2037182.0,41.3369408445537,2023431.0,44.0361528705808,4060613.0,13.5069525891211,14.2695784976167,11.8281977567633,12.3937729226708,11.3283535934562,11.7309231419613,54.3933040773142,2723629.0,55.2657989593031,2456337.0,53.4575208667374,5179966.0,10.6735655516497,11.087768971579,8.22486991288567,8.1549728967727,5.96529873975191,5.469840960667,4.70247366400473,4.35375274827215,4.08560994238101,3.77322191348839,3.76659112915859,3.43501237504577,2.92950662265362,2.59184438509162,2.08103873272303,1.76344266210657,1.50849107063866,1.09674081175295,2.96738422721387,167425.0,3.3972601961432,115164.0,2.50632626268177,282589.0,1.26634560520235,0.874528624740407,0.928851621553838,0.686136303416862,0.640087041286172,0.49910417617669,0.561975928100846,0.44655715834781,2.6937067262308,4928236.0,51.7499638775668,4594932.0,48.2500361224332,9523168.0,1.027,9266882,-4.34,84678.0,358260.0
2008,83.6424486445804,5.52921318509015,78.1132354594902,15.839133942661,17.1861542819647,42.5355038718323,2085581.0,41.2419467108568,2075241.0,43.9199192644575,4160821.0,13.6262443295748,14.408811831139,11.776568438621,12.3249531513539,10.9787539500172,11.3452823262537,54.4536383753562,2795501.0,55.2804858273976,2531152.0,53.568713940246,5326653.0,10.5244377034333,10.9364089085496,8.48427112047997,8.56026800949364,6.06267822042579,5.60241978058887,4.76837771458629,4.37320696588496,3.99186069045708,3.68218877382736,3.76664544170981,3.41095392192665,3.00248767040938,2.66588346615538,2.18527409856554,1.8537344474082,1.51569921731324,1.13836734015773,3.0108577528115,175858.0,3.47756746174564,118663.0,2.51136679529652,294522.0,1.26932492772309,0.863185445507371,0.939975558341606,0.6746691812045,0.662357077600288,0.506988646590787,0.605909898080658,0.466523521993864,2.68159866469225,5056940.0,51.6964022475577,4725056.0,48.3035977524423,9781996.0,1.027,9501783,-4.57,81951.0,361876.0
2009,83.298956278299,5.60819282297611,77.6907634553229,15.6408085698371,16.9502677971794,42.3847269198706,2132050.0,41.1009056346908,2124960.0,43.7560442391201,4257011.0,13.7365052893511,14.5555831138026,11.7235917755026,12.2501933281381,10.7423019798234,11.087907959436,54.5556848013842,2870631.0,55.3389958835488,2608799.0,53.7189888642375,5479430.0,10.30929723068,10.6926032669804,8.68065458774618,8.88187200323368,6.20388245920634,5.81734689034354,4.83636511197948,4.39726664745483,3.93276421236905,3.61867238368163,3.73045500150221,3.35740784726403,3.07171870682109,2.73114925817695,2.28633794496291,1.93686429636228,1.54521864845803,1.19789831130407,3.05958827874525,184675.0,3.56009848176041,122622.0,2.52496689664247,307297.0,1.26516270859734,0.85358838748323,0.954619178381127,0.668666715880273,0.67903565139585,0.507487006011988,0.661280943386096,0.495224787266978,2.64057029628242,5187356.0,51.6476685918797,4856381.0,48.3523314081203,10043737.0,1.027,9705659,-11.62,79148.0,363216.0
2010,82.7720203809072,5.68809496244666,77.0839254184605,15.3777650705355,16.6506254472133,42.1748998523722,2175866.0,40.9012573966583,2171958.0,43.5329299310715,4347824.0,13.8322091371463,14.6833379098578,11.6912831889764,12.1989665740004,10.6110172166215,10.951709983304,54.7129696282803,2950241.0,55.4577229486592,2690136.0,53.9188712486696,5640377.0,10.0743900006786,10.4092916141369,8.78940772408592,9.08319520246611,6.39436512756774,6.11377908013862,4.89958177006997,4.42568292101186,3.91558819587424,3.58737721051144,3.65884926898581,3.27963433235189,3.14080357517133,2.78561020438024,2.37073717607106,2.00941828699018,1.60298289353305,1.27317241337842,3.11213051934755,193695.0,3.64101965468257,127136.0,2.54819882025884,320830.0,1.2558834437604,0.848868462668588,0.97152130314649,0.667137013126274,0.689414886007954,0.501891073372044,0.724200021767732,0.530302271091932,2.6071051025344,5319801.0,51.6033078181645,4989230.0,48.3966921818355,10309031.0,1.026,9923423,-2.35,76732.0,364273.0
2011,82.1625136898313,5.77658780944961,76.3859258803816,15.0595141123984,16.2947029191064,41.9328449875635,2217815.0,40.6649529614222,2217393.0,43.2826100429285,4435209.0,13.8750350782733,14.7549095437637,11.7304037707505,12.2329975800584,10.5319346823987,10.8742972336344,54.896041687703,3032989.0,55.6116481961585,2773327.0,54.134225508888,5806317.0,9.86031123378435,10.1367201129404,8.8163011451767,9.16085755430229,6.62076107545196,6.47129180181952,4.95753065091615,4.46569260641716,3.94099644207068,3.58704738332529,3.55984539064843,3.18638820665199,3.20099041516265,2.82223066986853,2.44084274399787,2.07424960582621,1.68213441655102,1.35545033410224,3.17111332473349,203069.0,3.72339884241927,132337.0,2.58316444818353,335407.0,1.2469483850426,0.854040775454892,0.988434919065336,0.666291565144448,0.695349700474406,0.493103971602895,0.792665837836936,0.569728135981296,2.56550960901795,5453874.0,51.5638561352195,5123057.0,48.436134410243,10576932.0,1.026,10200568,-0.15,76087.0,367599.0
2012,81.463353064912,5.72037224955062,75.7429808153614,14.7535212465568,15.9523453903212,41.7400976759572,2260162.0,40.471330170707,2264604.0,43.0882550204681,4524766.0,13.8784002217527,14.7829276019434,11.8394087023974,12.3529820282035,10.4515471925558,10.7906791343171,55.1075455793152,3117249.0,55.8186630767939,2856594.0,54.3519317469393,5973842.0,9.68831423706518,9.90853800657757,8.81618357916119,9.15640723894945,6.88409319988776,6.85826054776354,5.02984189196037,4.54389348016976,3.99811159225577,3.60910510137973,3.4626210404722,3.10002311760391,3.22744748548642,2.82790133064167,2.50092262667382,2.13084373546231,1.75958023127533,1.42628005407426,3.15235674472761,207189.0,3.71000675249915,134537.0,2.55981323259259,341726.0,1.23575569167992,0.864921842520599,0.989122047975154,0.653352956341977,0.685769918305683,0.473634991109712,0.79935909453839,0.567903442620299,2.45984040638473,5584599.0,51.5168536320006,5255735.0,48.4831463679994,10840334.0,1.026,10505340,2.38,75783.0,370332.0
2013,80.6870513280835,5.53832817434211,75.1487231537414,14.5154420993483,15.6796619308168,41.5905426633041,2303314.0,40.3196776265923,2313798.0,42.9377981169738,4617112.0,13.8297334152571,14.7481790432774,11.9745021119869,12.5099571428797,10.3743372142078,10.7053633056981,55.3443119685584,3203001.0,56.0687634242022,2940965.0,54.5763144658021,6143966.0,9.54510444401265,9.72394276599478,8.80114763252652,9.09562095410607,7.1571850443666,7.22381263303833,5.137616124272,4.68478643210136,4.06840632073143,3.64131033355884,3.39069745458746,3.03657483006863,3.21440387352235,2.80323553675414,2.55004262485055,2.17758597381066,1.82982269112475,1.48408170067119,3.06514536813745,206315.0,3.61155894920553,133958.0,2.48588741722407,340273.0,1.22721933680284,0.882101953905747,0.971951622982759,0.629852787846909,0.665507830894001,0.447945008085873,0.746880158525932,0.525987667385545,2.3792915199656,5712630.0,51.4588766231134,5388720.0,48.5411233768866,11101350.0,1.027,10831401,3.36,75715.0,371920.0
2014,79.9015169965232,5.40871617465518,74.492800821868,14.3255286987738,15.4561763560195,41.4075434987782,2345446.0,40.1349390077636,2361951.0,42.7537110701465,4707396.0,13.6908069688741,14.613764156804,12.1186033401156,12.683770557323,10.3249037735847,10.6476507054328,55.5859652477736,3291313.0,56.3204842930649,3027951.0,54.8089872264756,6319263.0,9.41686283277117,9.57838753259993,8.74456345459055,8.98068295854578,7.38441001594911,7.51727922915741,5.29125286976616,4.89695816058931,4.1394021235307,3.67659676295924,3.35123832981727,2.99803495378449,3.17472092050864,2.75834130984739,2.59593786648795,2.21854188357717,1.89719210605863,1.53651372998209,3.00649125344819,207142.0,3.5445766991715,134650.0,2.43730170337794,341791.0,1.23785496311153,0.913205269857176,0.951333950900422,0.608492779142997,0.652509510131035,0.428532485530048,0.702878275028515,0.487071168847718,2.3775340228914,5843900.0,51.4045405130391,5524552.0,48.595468283234,11368451.0,1.027,11148366,0.5,75680.0,371374.0
2015,79.0533744825843,5.3322964000967,73.7210780824876,14.1746061585013,15.2740035492217,41.172682133468,2385642.0,39.8991367046529,2408077.0,42.517148891985,4793719.0,13.4831152488752,14.4037185786093,12.2414152972765,12.839426764154,10.3133171059185,10.6300089145459,55.8492690732657,3383474.0,56.5875817126824,3119033.0,55.0698412031406,6502508.0,9.31577262575382,9.47920442489172,8.6606495671147,8.8335133957428,7.54267055259398,7.71663502994556,5.49151204964157,5.17623663502288,4.20759060353072,3.71571832718696,3.34826737169064,2.98579905246976,3.11014951543539,2.69664571892573,2.64457579648855,2.25478510188519,1.95307652451456,1.58129460252407,2.97804879326639,210065.0,3.51328158266465,136667.0,2.41300990487443,346733.0,1.27204691210269,0.956587803509919,0.929725838751856,0.591831210868648,0.645556532649449,0.413522636925853,0.665952299160654,0.451068253570011,2.38595568459796,5979182.0,51.3544881503061,5663777.0,48.6455118496939,11642959.0,1.027,11375693,-12.29,75202.0,368378.0
2016,78.0441274413375,5.29215317326686,72.7519742680707,14.0541233275703,15.123469434477,40.8617682178951,2423458.0,39.5896443086849,2451718.0,42.2022103970528,4875176.0,13.2351827685144,14.1475515599228,12.3003382126003,12.931189402653,10.365852313804,10.6842828947436,56.1658490208555,3483176.0,56.9012008683243,3217915.0,55.3910057640529,6701091.0,9.23787526981985,9.40884461775582,8.56381879083952,8.6769944301134,7.63754247260716,7.82550305071699,5.7265722614046,5.50507844627051,4.27434173840149,3.76628337189691,3.38077828186169,2.99789790916668,3.02703013528422,2.62488523017826,2.68760867020706,2.28002493866033,1.99978093409473,1.62121087455035,2.97238276124948,214811.0,3.50915482299075,139821.0,2.40678383889433,354632.0,1.32231022885036,1.0050600280164,0.910422219719182,0.583015202461367,0.641278273244449,0.399908493982395,0.635144101176756,0.418800114434162,2.44299698959529,6121445.0,51.3074915813134,5809454.0,48.6925084186866,11930899.0,1.027,11603005,0.89,75255.0,366187.0
2017,76.9619186481005,5.28168214208563,71.6802365060149,13.9516423132829,14.9924348290956,40.5060235861001,2460133.0,39.2378257071857,2493891.0,41.8400213604826,4954024.0,12.9832461149675,13.8836341911668,12.3029372789353,12.9639523402202,10.4683172085487,10.80066661751,56.5093371491992,3588592.0,57.2361444732005,3322692.0,55.7448197432464,6911283.0,9.16699967837887,9.34091620397785,8.45511885986147,8.52142662589519,7.68021369742366,7.85422192068352,5.98015135890709,5.85369831036268,4.34884719997824,3.84575926390556,3.43657719836177,3.0248520289145,2.94706393721203,2.55839257503453,2.70739917600236,2.28390399895848,2.04545615852628,1.66098219800406,2.98463926470068,221075.0,3.52602981961385,143956.0,2.41515889627105,365032.0,1.37848108221005,1.05173365598869,0.898330161913471,0.585190317084553,0.636519556965099,0.386173097250677,0.612699018525234,0.392061825947131,2.47880785239257,6269800.0,51.2643190021143,5960539.0,48.7356809978857,12230339.0,1.027,11899254,0.17,75720.0,364844.0
2018,75.9282597028407,5.30105012473943,70.6272095781012,13.8641303170951,14.8756338831261,40.1454618577568,2496192.0,38.8876114291519,2534761.0,41.4663137798055,5030952.0,12.7712011969486,13.6561718624559,12.2522799151081,12.9345080342235,10.5844238087961,10.9413030993804,56.8413495020571,3694266.0,57.5521394412734,3428983.0,56.0949584876436,7123249.0,9.10444775649249,9.27759428813403,8.33808875509835,8.37578442742902,7.67482231236103,7.8146684708535,6.22514698186895,6.1786800965872,4.44721123528954,3.97366615743621,3.50071483219554,3.05728854864577,2.88863246221484,2.50962792368201,2.69930358191921,2.26643405165719,2.08934771503737,1.69991142383828,3.01318864018618,228532.0,3.56024912957477,149075.0,2.43872773255087,377607.0,1.43737588582875,1.09619645994724,0.896309372083361,0.598602755831864,0.629234603767042,0.373084854392454,0.597329267895614,0.37084366237931,2.43503841544025,6418989.0,51.221571540196,6112819.0,48.778428459804,12531808.0,1.027,12184782,-0.51,76203.0,362248.0
2019,74.8599965068948,5.34078619934623,69.5192103075486,13.7836553743255,14.7640666622833,39.7570655864561,2530088.0,38.5159407855397,2572743.0,41.0581746964456,5102831.0,12.6057477192653,13.4730865745348,12.1265376919489,12.8210214596275,10.7090250232306,11.0964138413544,57.188613067303,3801915.0,57.8771889389697,3538259.0,56.4667579090763,7340174.0,9.06378140995741,9.23482291673981,8.23255090322086,8.26123363653135,7.63251461119426,7.7269452794501,6.43000632065832,6.441335365009,4.58569698349931,4.1624907518115,3.56565355485272,3.09251763299996,2.8581569374401,2.48205739717834,2.66887970898179,2.23337767782535,2.1309234859344,1.73556341017655,3.05432134624093,236933.0,3.60687027549058,155090.0,2.47506739447809,392023.0,1.49397862911132,1.13770273401667,0.908130327346773,0.62213417868745,0.619171811081734,0.361876269930285,0.585589507950755,0.353354211843682,2.39079436618151,6568936.0,51.179755899247,6266092.0,48.820244100753,12835028.0,1.027,12458371,-1.16,76678.0,358474.0
2020,73.6984732501675,5.38830964566804,68.3101636044995,13.6894138624412,14.6376825245018,39.3268624174073,2562039.0,38.1073376034122,2608013.0,40.6033602388986,5170052.0,12.4761033297006,13.3241747869754,11.9418204112704,12.6415029274213,10.8194038657387,11.238950018951,57.5710321064882,3915261.0,58.2349342584064,3653235.0,56.876114183637,7568496.0,9.06272994014621,9.23185676423752,8.15698794193316,8.19136172321828,7.5710928265442,7.61450252286867,6.57804887154468,6.62511951895213,4.76709289615373,4.4103476108937,3.6294009251821,3.13194728843482,2.85934545917527,2.47701106521891,2.61719203768077,2.18728537089583,2.17363949430756,1.76773229996616,3.10210547610455,245917.0,3.65772813818147,161897.0,2.52052557746443,407814.0,1.54021504883748,1.17394992437116,0.93589125562956,0.654274553530596,0.606830033895976,0.353775319860856,0.57479179981845,0.338525779701827,2.3967070500013,6723217.0,51.1412739128894,6423145.0,48.8587260871106,13146362.0,1.026,12709485,-3.33,77101.0,354312.0
2021,72.5116726992432,5.42332156292109,67.0883511363221,13.5825316088074,14.4966108414334,38.8891639452491,2593347.0,37.6959275102552,2641868.0,40.1363153279845,5235216.0,12.3823104928754,13.2094879272454,11.7310854085724,12.4302165593058,10.883265992204,11.3351711579579,57.9670941389163,4031709.0,58.6034113077571,3771756.0,57.302025747016,7803465.0,9.12388117475179,9.29730820297684,8.10342213679797,8.14784362493094,7.49955411969419,7.49460081095512,6.67236802342678,6.73213223738398,4.98013052700799,4.70128817118978,3.69244128588537,3.18102268703876,2.89060532012607,2.49156119153081,2.54885096608853,2.13194948800473,2.20889176177447,1.78914817504714,3.14374191583461,254593.0,3.70066118198763,168615.0,2.56165892499945,423207.0,1.57575626314656,1.20405087114361,0.971619336974895,0.687524464511579,0.593111654388182,0.348847888146259,0.560173927477986,0.321235701198004,2.3717515483557,6879649.0,51.1046370315962,6582239.0,48.8953629684038,13461888.0,1.026,12943132,-3.27,77068.0,351766.0
2022,71.4173126944538,5.48011151017148,65.9372011842823,13.4602894668637,14.3406973316725,38.465895037617,2624351.0,37.30072316614,2674979.0,39.6819911589297,5299330.0,12.3142844411792,13.1203068251051,11.5261492580972,12.220987002152,10.9030945717448,11.3855816588511,58.3371667992275,4146920.0,58.941469373478,3890015.0,57.7064529666718,8036935.0,9.22811276300577,9.4164638418499,8.05130038645281,8.10226732110584,7.41389025632782,7.37224632582603,6.71972637671371,6.76952024754641,5.20946973193767,5.00994727964042,3.76263998600842,3.2549433403367,2.94246800068537,2.51895145540621,2.48423797147062,2.08165239809471,2.22652932913103,1.79487909801442,3.19693816315557,264386.0,3.757807460382,176046.0,2.61155587439859,440433.0,1.61204526911021,1.23518051149088,1.01235726549263,0.719918695026093,0.584849307282325,0.350784204037389,0.548555618496833,0.305672463844223,2.31160323907511,7035658.0,51.0692620249061,6741039.0,48.9307307164605,13776698.0,,13173730,-3.21,77143.0,348257.0
2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13400541,-3.16,77298.0,344422.0
