Year,Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)","Population ages 00-04, female (% of female population)","Population ages 00-04, male (% of male population)",Population ages 0-14 (% of total population),"Population ages 0-14, female","Population ages 0-14, female (% of female population)","Population ages 0-14, male","Population ages 0-14, male (% of male population)","Population ages 0-14, total","Population ages 05-09, female (% of female population)","Population ages 05-09, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total population),"Population ages 15-64, female","Population ages 15-64, female (% of female population)","Population ages 15-64, male","Population ages 15-64, male (% of male population)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total population),"Population ages 65 and above, female","Population ages 65 and above, female (% of female population)","Population ages 65 and above, male","Population ages 65 and above, male (% of male population)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population growth (annual %),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Sex ratio at birth (male births per female births),POP,NMR,DEATHS,BIRTHS
2003,68.1480988630154,5.38541080979584,62.7626880532195,11.6675880178015,12.4691074521299,37.3258410878163,2350441.0,36.223832998467,2422679.0,38.4610206790657,4773120.0,11.8467082335503,12.5211152821976,12.7095367471152,13.4707979447382,11.8871942569335,12.633386153455,59.4713807448175,3888087.0,59.9212641625951,3716941.0,59.0079554040795,7605028.0,8.91220358474686,9.37489556959488,5.47936792486706,5.83302105086774,7.35823072224939,7.89488703180153,6.88180716539427,7.2320967688548,6.12857756895531,5.98677435801247,5.09338678454207,4.2605620862125,3.64206225045884,2.62526826459507,2.52566054095307,1.76710731766521,2.01277336349468,1.39995680302026,3.20277816736624,250132.0,3.85490283893791,159430.0,2.53102391685478,409562.0,1.54858654153347,1.07174072159912,1.1052514857076,0.751906854547863,0.68944908339304,0.434224105010096,0.511615728303799,0.273152235697708,1.78257622928652,6488659.0,50.7413680791948,6299051.0,49.2586319208052,12787710.0,1.05,13031669,-3.46,113083.0,355124.0
2004,65.7986263919281,5.40046627623918,60.3981601156889,11.4652194996344,12.24537140579,36.4286265514646,2334726.0,35.3740280375481,2406959.0,37.5134443648376,4741685.0,11.3775316136609,12.0245339299844,12.5312769242529,13.2435390290632,11.8928560849749,12.6153612612462,60.3141328836637,4006344.0,60.7011379425521,3844367.0,59.9160382758982,7850711.0,9.70946181455819,10.2003083729346,5.29415895650885,5.60985166273732,7.08604480816883,7.57091712504658,6.85480636052698,7.24649121754319,6.14087166834328,6.1059898317664,5.24957638986057,4.53600907818998,3.81548741548157,2.79667725279707,2.62127310386405,1.82302548043197,2.03660134026483,1.41140699320492,3.25724056487175,259044.0,3.92483401989981,164931.0,2.57051735926413,423975.0,1.57103358904358,1.07883770865163,1.12272311680701,0.76108235689437,0.704434855552105,0.44759740764748,0.526642458497115,0.282999886070648,1.77233194606874,6600114.0,50.70625291796,6416257.0,49.29374708204,13016371.0,1.05,13228594,-4.17,108066.0,360076.0
2005,63.6493230644588,5.4255899659188,58.22373309854,11.313286878216,12.0749193167231,35.5783525457093,2319843.0,34.5630051222998,2393073.0,36.6212439781647,4712916.0,10.9791279746582,11.608460215162,12.2705902694256,12.9378644462796,11.8275878021012,12.5126163861865,61.1062679333984,4123629.0,61.4373458946548,3970863.0,60.7662085987228,8094493.0,10.1756105344717,10.6835531446833,5.63146065440377,5.93358656266018,6.65200967263274,7.07615618357292,6.82316768516461,7.24208686409148,6.16215776498744,6.21383847796743,5.36702092908794,4.78401580863508,3.99001687518479,2.99168747431483,2.74760160141801,1.90524934248648,2.06071237520256,1.42341835412466,3.31537952089229,268453.0,3.99964898304533,170721.0,2.61254742311245,439174.0,1.59751451390297,1.08874888833101,1.14056672104499,0.770078733289194,0.719420869701121,0.460353195305675,0.54214687839624,0.293366606186569,1.75317594902836,6711926.0,50.6691121778348,6534657.0,49.3308878221652,13246583.0,1.05,13430639,-4.1,103647.0,365827.0
2006,61.6085141906175,5.45182835356031,56.1566858370572,11.1981571378487,11.9447987006756,34.7485961893276,2304144.0,33.7644774985374,2379194.0,35.7579413826611,4683339.0,10.7081339958317,11.3329430189905,11.858186364857,12.4801996629951,11.7501658627225,12.3888132031755,61.8779288486627,4241930.0,62.1604100426902,4097840.0,61.5882066453685,8339771.0,10.4272645710997,10.9412008801536,6.28572642743602,6.58631030681608,6.1170318577321,6.48492927487576,6.79156834881325,7.22126622511699,6.18272485251864,6.30411769608129,5.44641525871105,4.99599352922845,4.17896395421127,3.22137082996204,2.88893114068493,2.00513660889278,2.09161776876081,1.43906809106603,3.37347496200969,278092.0,4.07511245877244,176577.0,2.65385197197041,454670.0,1.62272540936312,1.09879424129287,1.15932822575061,0.778592197635825,0.73466836797309,0.472465216822473,0.558390455685621,0.304000316219244,1.73026969167735,6824167.0,50.6327266532564,6653611.0,49.3672659271234,13477779.0,1.051,13617707,-7.71,99513.0,371489.0
2007,59.7447097371679,5.48209335266683,54.2626163845011,11.1069168432558,11.840237056681,33.9683302501657,2290662.0,33.0096701931661,2368024.0,34.9501861580364,4658686.0,10.6116409786774,11.2467909766855,11.2911123712328,11.8631581246699,11.6448911391748,12.2337990260686,62.5998821272595,4360633.0,62.8390782153699,4224810.0,62.3548984226232,8585443.0,10.6137953544741,11.1254259141787,7.12147293016004,7.42744441456523,5.48416173525964,5.80159092579566,6.74455803953244,7.16807326948889,6.1941834735599,6.37315646278182,5.48875869766182,5.16518075763797,4.37241015568427,3.47671127985163,3.04545156509277,2.12533499738614,2.12939512477006,1.45818137486853,3.43178762257478,288070.0,4.15125159146406,182592.0,2.69491541934042,470662.0,1.64695184645857,1.10948743296731,1.17904159818658,0.78670330101753,0.749701161417507,0.483106154506005,0.575556985401402,0.315618530849573,1.74325561857738,6939365.0,50.5976722503464,6775426.0,49.4023277496536,13714791.0,1.051,13789073,-7.62,95660.0,376461.0
2008,58.070490664085,5.52529046139406,52.545200202691,11.0311678659217,11.7589614891382,33.2416240993321,2276870.0,32.2950663880934,2358305.0,34.2096748492115,4635175.0,10.5192327604426,11.1702772329751,10.7446657617291,11.2804361270982,11.4931328286675,12.0194972829093,63.2629162231181,4474799.0,63.4704356324138,4346511.0,63.0506847686616,8821310.0,10.7059860628265,11.2019729379605,8.01796684070404,8.3464365215175,4.92748442954182,5.20489169896739,6.64202910267921,7.03988443905529,6.2044322084023,6.42895516522855,5.5170058764207,5.30469327805177,4.55877910019702,3.74530811090189,3.21549287184353,2.26941247695262,2.18812631113116,1.48963285711685,3.49545967754977,298541.0,4.23449797949281,188862.0,2.7396403821269,487403.0,1.67463806042657,1.12329723528592,1.19949618522001,0.794670073459329,0.765934631734374,0.492770296729097,0.594429102111852,0.328902776652552,1.65663905731394,7050210.0,50.5612925175532,6893678.0,49.4387074824468,13943888.0,1.051,13969008,-7.52,92147.0,381259.0
2009,56.6706735225554,5.59234747708085,51.0783260454745,10.9576338835003,11.6917230812409,32.6023530877809,2264597.0,31.6533188862253,2350508.0,33.5721271594442,4615104.0,10.3669531907268,11.0323661770361,10.3287318119981,10.8480379011672,11.3004312187805,11.7483620164204,63.8281515544877,4580010.0,64.0169376128418,4455337.0,63.6352398299332,9035347.0,10.6713684064278,11.1122291466631,8.726271330835,9.0730560851148,4.76258366735981,5.02309727349693,6.41552376427676,6.78154660500252,6.19945311769459,6.46712945720961,5.5499832060755,5.43510249961882,4.72027388004511,4.010645063268,3.38518134293529,2.43452439826934,2.28586767841151,1.54954728486971,3.56949535773137,309766.0,4.32974350093293,195523.0,2.79263301062257,505288.0,1.70506206483783,1.14030580454461,1.22495709966478,0.805628329037149,0.784464271012988,0.503180271568376,0.615260065417333,0.343518605472431,1.50789194873236,7154373.0,50.5404380131311,7001368.0,49.4595690511411,14155740.0,1.051,14153379,-7.42,92182.0,381858.0
2010,55.6252157468726,5.67899942424162,49.946216322631,10.8781852165092,11.6196175558746,32.0939097709394,2260141.0,31.137211308272,2349677.0,33.0713139319293,4609819.0,10.2630640321459,10.9433852586694,9.99596205961686,10.5083111173854,11.0369543872546,11.4117041509914,64.2569355503925,4676856.0,64.4314694286859,4552710.0,64.0786242584499,9229566.0,10.5621072014621,10.9154467189528,9.1285832587901,9.47115088908597,5.075646976277,5.33748559616973,6.04606833969563,6.38208437270097,6.18828484796969,6.49574567118014,5.58382680197739,5.55511063450605,4.84328286344116,4.25283688776772,3.55588800177884,2.6233092433216,2.41082675003937,1.63375009377356,3.64915467866817,321654.0,4.43131926304213,202494.0,2.85006180962074,524147.0,1.73735450292348,1.159428285991,1.25384179512144,0.818993308966048,0.803461965591127,0.513520212372311,0.636660999406088,0.358120002291383,1.45722988351436,7258651.0,50.5352792056995,7104881.0,49.4647207943005,14363532.0,1.051,14326901,-8.83,92052.0,380900.0
2011,54.940958464144,5.7835083440622,49.1574501200818,10.7878478769878,11.5310368837693,31.7265688499178,2265048.0,30.7572284421132,2358746.0,32.7167047581994,4623794.0,10.1858811122938,10.8815493769945,9.78349945283155,10.3041184974355,10.6514122160261,10.966873023254,64.5407166497031,4764977.0,64.7039349551898,4641113.0,64.3739967813782,9406090.0,10.4520307967775,10.7152365784129,9.33478602176425,9.65686412193729,5.67514638572123,5.94085739064158,5.58106383016283,5.88967568622841,6.17833902771447,6.51083987581848,5.61473312315656,5.65797097830915,4.92987974243772,4.46138017915677,3.73857474399727,2.84168729018882,2.54796906743187,1.73261165743073,3.73271450037909,334253.0,4.53883660269705,209749.0,2.90929846042243,544002.0,1.77617571962597,1.18202689952262,1.28137494013329,0.831966233945468,0.822932108610255,0.523156080272054,0.658353834327525,0.372149246682292,1.4538734073168,7364277.0,50.5306375067458,7209608.0,49.4693624932542,14573885.0,1.051,14488675,-8.73,91870.0,379484.0
2012,54.703781133233,5.91364291024702,48.790138222986,10.6902869879205,11.4311147356535,31.5377823651018,2282291.0,30.5483302884817,2381088.0,32.5482692062036,4663378.0,10.1260580630835,10.8393349818288,9.73198523747768,10.2778194887213,10.134443730432,10.3941947297401,64.6396590219394,4841066.0,64.7974034815042,4716968.0,64.4785610724648,9558034.0,10.3205546827829,10.4924237168736,9.47638634890988,9.76296481492632,6.43789031332949,6.70855728806525,5.02250611390775,5.30854817051245,6.15726827215499,6.5002341926137,5.63833399744963,5.74360033569544,4.98388385830645,4.63337083103486,3.92700868856863,3.08466495283102,2.69912747566249,1.85000204017205,3.82255861295877,347724.0,4.6542662300141,217504.0,2.97316972133164,565228.0,1.82217272172528,1.20872504693592,1.30837157300262,0.845683778527124,0.843264850160238,0.532727537791197,0.680457085125967,0.386033358077397,1.44928419333369,7471081.0,50.5258868816716,7315560.0,49.4741198811901,14786640.0,1.051,14648510,-8.63,91679.0,376650.0
2013,54.5258171755997,6.06634861145308,48.4594685641466,10.59085155425,11.3283811967928,31.3601094103122,2300124.0,30.3519681031278,2403793.0,32.3895317536774,4703917.0,10.0807945451229,10.8127381885399,9.68032200375486,10.2484123683447,9.6504467270968,9.87177745015654,64.714104291404,4915295.0,64.8612181894777,4791616.0,64.5638849395955,9706910.0,10.1626744442674,10.2477858112577,9.53866515970704,9.77478910795855,7.26090624091758,7.54063475353164,4.5303534592278,4.79830891568502,6.08416475080239,6.42126693750551,5.65569073546426,5.8154805548008,5.01648649460012,4.77320620916726,4.10304727162123,3.33490736151354,2.85878290577313,1.98572783801896,3.92578629828377,362753.0,4.78681370739449,226103.0,3.04658330672711,588855.0,1.88310572238887,1.24389098418711,1.33695161993211,0.86107807837771,0.863347990561049,0.541763027890347,0.703408374512457,0.399851216271944,1.43049971596447,7578172.0,50.5222143694637,7421511.0,49.4777856305363,14999683.0,1.051,14807531,-8.54,91562.0,377546.0
2014,54.2457171482403,6.25648233215906,47.9892348160813,10.4967876769641,11.2329667521951,31.1121990065425,2312367.0,30.0914376658377,2420052.0,32.1544058594698,4732420.0,10.0352659324586,10.7826287296233,9.55938405641508,10.1388103776514,9.28460258157036,9.48941827219886,64.8316249163876,4991571.0,64.9566072871649,4869848.0,64.7040167496939,9861420.0,9.99040922796237,9.99923402410452,9.50908130293957,9.68059336625014,7.92117088101066,8.2071427351903,4.39135685349803,4.64993207527716,5.88890971010362,6.20696907855624,5.65618708902501,5.86322992171567,5.04898190766572,4.89784120356404,4.25191327443532,3.57542002617073,3.01399445895423,2.1342360466662,4.05617607706989,380532.0,4.95195504699739,236446.0,3.14157739083631,616978.0,1.97275804317019,1.29855833770077,1.36607339217929,0.877457608415982,0.885858100818924,0.551881314526244,0.727265510828984,0.413680130193315,1.3977751944463,7684470.0,50.5197715546772,7526346.0,49.480221871054,15210817.0,1.051,14966008,-8.45,91485.0,375369.0
2015,54.0907674412887,6.48760349576362,47.6031639455251,10.4044153923715,11.1397462293387,30.8929391576066,2325609.0,29.8599434632868,2437317.0,31.9474986179621,4762926.0,9.97986682871127,10.7393796083631,9.47566124220402,10.0683727802604,8.98297921759316,9.17972652854043,64.8968157855189,5062218.0,64.9969720958393,4943263.0,64.7945687140707,10005482.0,9.75664355812668,9.69916959759186,9.42168346592278,9.51671766088739,8.3051498252431,8.58711000234954,4.68763732378339,4.94620456519794,5.55816378236299,5.85230365313487,5.65528269287474,5.8996091626407,5.08842616455865,5.01503939012725,4.37000430319974,3.79657844453481,3.1710017621741,2.30210970906587,4.21024505687457,400564.0,5.14308444087389,248552.0,3.25793266796716,649116.0,2.08501358528441,1.37216780544839,1.39652088579791,0.89520007681083,0.910502625670862,0.563465112186739,0.751047344120714,0.427099673521203,1.34979002036239,7788391.0,50.5164869869174,7629132.0,49.4835130130826,15417523.0,1.051,15168983,-2.11,91610.0,372109.0
2016,53.9753199322786,6.74238676476675,47.2329331675119,10.3001557201087,11.0314066522097,30.6756496901181,2338810.0,29.632628890049,2454132.0,31.7403607420016,4792943.0,9.91312020311462,10.6788864362782,9.41935296682568,10.0300676535137,8.80023550916408,9.00818389070625,64.9454751865866,5131614.0,65.0173359856622,5015846.0,64.8721199984946,10147460.0,9.41328405733586,9.30355771681904,9.33215198652575,9.34488004690181,8.50710337981877,8.76961371834105,5.24861211705292,5.50754232758145,5.13961881040125,5.41283077102553,5.65550145695005,5.92374678555599,5.12539044848671,5.1167650060522,4.45598593077275,3.9885489938627,3.33945228915402,2.49645074164852,4.37887512329529,422261.0,5.3500351242888,261920.0,3.38751925950385,684181.0,2.2079110832541,1.4578052449483,1.43245268895451,0.91546097936897,0.93423196271637,0.574574389700225,0.775439389363812,0.439678645486353,1.33408515743887,7892686.0,50.5145352989878,7731897.0,49.4854583008418,15624584.0,1.052,15416146,-2.07,91907.0,369686.0
2017,53.854728785762,7.02522747980319,46.8295013059588,10.1654681810093,10.8889221469944,30.4374790774261,2349944.0,29.3877474709995,2468518.0,31.5089163456178,4818463.0,9.84115109648275,10.6070224737925,9.38112819350751,10.0129717248309,8.77483839170941,9.01410104670491,64.9963802900929,5200561.0,65.0367524346448,5088814.0,64.9551733568111,10289375.0,8.95615882314173,8.80280712592849,9.22783933301494,9.15744419047024,8.65175084454252,8.87973120926791,5.96230826074076,6.22060101367727,4.63444467913512,4.89119866076913,5.6462512041445,5.9248903625988,5.15612078074209,5.20306253966907,4.51326425423828,4.14854587443307,3.51377586323545,2.71279133329228,4.56614063248102,445836.0,5.57550009435566,277015.0,3.53591029757105,722852.0,2.34296536378326,1.5588088223046,1.47437434196466,0.938935884577497,0.957600482520693,0.586104969175799,0.800559906087047,0.452060621513151,1.3104826630319,7996341.0,50.5116422917537,7834347.0,49.4883513914018,15830689.0,1.052,15660221,-2.04,92257.0,366582.0
2018,53.7616546484888,7.3457448089541,46.4159098395347,9.99824628366877,10.7146590234093,30.1869204629934,2357896.0,29.1305440121953,2479630.0,31.2650398770697,4837526.0,9.77298732017999,10.5397693279245,9.35931040834658,10.0106115257359,8.74675749340009,9.00861291244646,65.035718501163,5264988.0,65.0461170564573,5157140.0,65.0251059166695,10422129.0,8.527280419612,8.3431166742046,9.10272669841311,8.95458440985807,8.72951066001939,8.91151291281212,6.73857006578567,7.00075110336037,4.19112876509275,4.43565810561822,5.59260693978724,5.8678988611649,5.18441541049039,5.28138384584338,4.5541214835563,4.28396220955267,3.67899912030031,2.93762488180871,4.77736103584355,471355.0,5.82333893134741,294228.0,3.70985420626077,765583.0,2.48634847041529,1.676289456095,1.52906891376268,0.969871513033856,0.982173803975037,0.599230941776692,0.825747743194404,0.464462295355226,1.22144565921597,8094239.0,50.5093216088273,7930999.0,49.4906783911727,16025238.0,1.052,15900821,-2.01,92094.0,362921.0
2019,53.7016281077343,7.70927025575582,45.9923578519785,9.80567110512183,10.5159423751668,29.9231429219091,2362632.0,28.8601623994287,2487235.0,31.0080181876572,4849867.0,9.71416659805763,10.4853237594474,9.34032469624925,10.006752053043,8.65151844223196,8.92179212652769,65.061116456292,5324810.0,65.0439346229553,5220130.0,65.0786521924724,10544941.0,8.20542328194211,8.00754718957012,8.96697751244063,8.75189371650154,8.72717975804503,8.85257610271897,7.3712004741475,7.63675774790607,4.07446690776331,4.31266194455138,5.42836959758783,5.68940880140586,5.19977323592723,5.34115944818672,4.5970234833473,4.40880639260845,3.82200192952235,3.15604872249561,5.01574062179898,499040.0,6.09590297761603,313898.0,3.91332961987038,812938.0,2.62745951191244,1.80578148281867,1.6081022348794,1.01678488577361,1.00741686111324,0.613232527940734,0.852924369710945,0.477530723337369,1.13244216195679,8186482.0,50.5096883922046,8021264.0,49.4903116077954,16207746.0,1.052,16129716,-2.39,91847.0,349333.0
2020,53.6054162651707,8.0989824314812,45.5064338336895,9.59937792627238,10.2934843294835,29.6255402063096,2365563.0,28.5649949974844,2492096.0,30.7077531748708,4857658.0,9.65263625719215,10.4196806935643,9.31298081401987,9.99458815182304,8.61021959808767,8.9097972318988,65.1018681289629,5387125.0,65.0514195570073,5287538.0,65.1533474043029,10674662.0,7.96720117599418,7.7816757925887,8.7852457578239,8.51695767878044,8.66931636070447,8.72253890597616,7.74360795879069,8.00010892699883,4.35902019886049,4.59398385342073,5.13375653812276,5.37468484794641,5.20894974221241,5.38326716182449,4.64146867168192,4.51933682187244,3.93263355472884,3.35099618299588,5.27259166472753,528646.0,6.38358544550826,335894.0,4.13889942082628,864539.0,2.76666191501646,1.94766772385823,1.70317377026297,1.07603609722449,1.03293147172493,0.626669099862523,0.880818288503898,0.48852649988103,1.16005769739725,8281334.0,50.5056090007477,8115527.0,49.494397097981,16396860.0,1.052,16337185,-2.76,93979.0,335089.0
2021,53.4484174827168,8.48905549572863,44.9593619869882,9.39451092941821,10.0594576177401,29.299331573073,2366858.0,28.2543938546647,2493615.0,30.3652502633928,4860473.0,9.58018697843149,10.3269663621879,9.27969594681505,9.97882628346478,8.62547855244068,8.9897088041648,65.168477216275,5451209.0,65.0738624551605,5359606.0,65.2649917170681,10810814.0,7.86776890482467,7.73862320672454,8.50695697261374,8.20175259143008,8.60079774806014,8.56703816870489,7.93707212602478,8.16479478737877,4.88683507988075,5.11348055081862,4.7519412034599,4.97280952861082,5.21313501068497,5.40304829429079,4.67757647751621,4.60476581538292,4.00630037965464,3.50896996956187,5.53219121065203,558889.0,6.67174369017479,358848.0,4.36975801953905,917736.0,2.90899838252692,2.10199793766929,1.80144803204458,1.13825774457786,1.05880352354743,0.637506898384183,0.902493752055863,0.491995438907715,1.16513584860257,8376956.0,50.4969822514563,8212068.0,49.5030237766263,16589023.0,1.052,16528811,-2.73,96261.0,328632.0
2022,53.2672989490195,8.89848138892494,44.3688175600945,9.1958253090594,9.83604848806444,28.948652756012,2364334.0,27.9197616102045,2489731.0,29.9984685874267,4854064.0,9.48353896356365,10.2078287112025,9.24039733758148,9.95459138815983,8.6642851225843,9.10291634691953,65.2454870088385,5513812.0,65.1110837804756,5426449.0,65.3826236121649,10940260.0,7.92244927577391,7.87326795852342,8.12332747876482,7.78863060509352,8.51610335018812,8.38821899127505,8.07341200265862,8.25500055605579,5.55627031137421,5.76999147059827,4.28774175926724,4.49229817554663,5.20735794503641,5.39991616389705,4.70701640721818,4.67492304079498,4.05312012760979,3.63746030346067,5.80586023514951,590170.0,6.96915460931988,383348.0,4.61890780040839,973517.0,3.0540725602394,2.27006310118637,1.90769935295868,1.20897853576475,1.08681590807522,0.647862221545879,0.920566788046572,0.492003941911389,1.07216738142292,8468316.0,50.5033146185419,8299527.0,49.4966913452548,16767842.0,,16713015,-2.7,96204.0,322470.0
2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16891245,-2.67,96275.0,316698.0
