Year,Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)","Population ages 00-04, female (% of female population)","Population ages 00-04, male (% of male population)",Population ages 0-14 (% of total population),"Population ages 0-14, female","Population ages 0-14, female (% of female population)","Population ages 0-14, male","Population ages 0-14, male (% of male population)","Population ages 0-14, total","Population ages 05-09, female (% of female population)","Population ages 05-09, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total population),"Population ages 15-64, female","Population ages 15-64, female (% of female population)","Population ages 15-64, male","Population ages 15-64, male (% of male population)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total population),"Population ages 65 and above, female","Population ages 65 and above, female (% of female population)","Population ages 65 and above, male","Population ages 65 and above, male (% of male population)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population growth (annual %),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Sex ratio at birth (male births per female births),POP,NMR,DEATHS,BIRTHS
2006,49.3690657760298,9.59460841002946,39.7744573660003,8.00714963720312,8.94559165920915,26.6283097763937,10867043.0,25.4498751738562,11487903.0,27.8481026313105,22354945.0,7.94299241150817,8.68212571888767,9.49973312514495,10.2203852532137,9.90758408665673,10.3603638818922,66.948265749226,28510228.0,66.7690137766255,27694047.0,67.1338087356055,56204274.0,9.52732108348357,9.85971071980332,8.75974703294201,9.35427354857593,8.01412508150801,8.51697498435925,6.85096827996035,6.8654506702055,6.58651732447671,6.35704758300089,6.15879272846055,5.95501749048043,4.95264274022525,4.69708610451638,3.54868615392924,3.14075230004239,2.46262926498302,2.02713145272928,6.42342447438039,3322518.0,7.7811110495183,2070063.0,5.01808863308399,5392580.0,2.20013850653922,1.70522957407786,2.13232669604058,1.49054913358589,1.57899375099957,0.974436119315054,1.86965209593893,0.847873806105188,0.969169266037147,42699789.0,50.8622673962917,41252012.0,49.137733794868,83951800.0,1.104,86014941,-0.42,472363.0,1605396.0
2007,47.8263782064547,9.51873494841711,38.3076432580376,7.90297735258746,8.87027208097655,25.9139424754778,10657703.0,24.7380356789857,11307543.0,27.1294100688728,21965246.0,7.81366330897686,8.55207284219503,9.02139501742138,9.70706514570123,9.80592692111105,10.249893606092,67.6469259432338,29056121.0,67.4433685863277,28282948.0,67.8573315395401,57339069.0,9.46763447280916,9.74553201968387,8.81530550498981,9.37198851497617,8.09341308667243,8.66215556816698,6.99383960919126,7.09076229285697,6.58372523970167,6.36359250132761,6.18010194244611,5.95592952958897,5.17698233986175,4.92887383110055,3.80120694948375,3.40898005370343,2.52523252006067,2.07962362204354,6.43913158128844,3368427.0,7.81859573468661,2089527.0,5.01325839158707,5457954.0,2.17711235860346,1.68882484647679,2.09763647328498,1.46682158342638,1.63347780543637,1.00339927876231,1.9103690973618,0.854212682921586,0.96076781166711,43082251.0,50.8271563612815,41680018.0,49.1728436387185,84762269.0,1.111,87113791,-0.4,476632.0,1612481.0
2008,46.4699802324177,9.45229994883995,37.0176802835778,7.80703892181579,8.80575216401203,25.2732199627789,10475133.0,24.0928750947373,11158046.0,26.4916502855414,21633179.0,7.75008270823754,8.49797496884134,8.53575346468395,9.18792315268807,9.67993200076471,10.1256448825301,68.2733757738757,29588651.0,68.0540927513544,28851475.0,68.4997342654836,58440126.0,9.38720786006098,9.61983997523214,8.86375740671127,9.36116757466712,8.12917899700208,8.74159956627758,7.17375050301145,7.35894316842677,6.50074557014128,6.30306128299735,6.22422727598074,5.97821107547276,5.3967136493616,5.14863860473768,4.08116392110278,3.70069354512637,2.61741556721751,2.16193459001562,6.45340426334536,3414352.0,7.85303215390835,2109584.0,5.008615448975,5523936.0,2.16843702775114,1.68306164150449,2.04509687351822,1.4317220178349,1.69115575699933,1.03436433418991,1.94834249563965,0.859467455445694,0.980254857535931,43478136.0,50.7938521055836,42119105.0,49.2061478944164,85597241.0,1.115,88230616,-0.39,481357.0,1648703.0
2009,45.3338569522221,9.39947720567259,35.9343797465495,7.71799119046596,8.74687022920127,24.7254017115344,10331525.0,23.5307285327679,11051726.0,25.9573974554284,21383250.0,7.71599832024955,8.48204511792865,8.09673902205235,8.72848210829847,9.51062919536191,9.97717503150601,68.807091943499,30113372.0,68.5851910565815,29393012.0,69.0359251952264,59506384.0,9.31587111363546,9.51890355315499,8.89916309016688,9.31493727376038,8.16020909148759,8.78233001401798,7.33560950238782,7.60576272764063,6.44321019095979,6.27933777539508,6.24141670797792,5.97312001515957,5.58097837947629,5.32327527311756,4.29327333192094,3.92258969848802,2.80483045320693,2.33849383298619,6.46750634496655,3461626.0,7.88408041065061,2131663.0,5.00667734934521,5593289.0,2.17242212899487,1.68688637734888,1.99228829830794,1.39778490668792,1.73035340854372,1.05454663787278,1.98901657480408,0.867459427435628,1.02939211623888,43906522.0,50.7690078884128,42576401.0,49.2309921115872,86482923.0,1.118,89350508,-0.38,485994.0,1626341.0
2010,44.4536250730647,9.36860895959064,35.085016113474,7.63660887513805,8.69160358802002,24.2880828333162,10235047.0,23.0712888393418,10995412.0,25.5420291116884,21230459.0,7.6735949004368,8.46335072778292,7.76108506376691,8.38707479588543,9.26387564562542,9.76239706317859,69.2263687554607,30615673.0,69.0121925960708,29895796.0,69.4470843402786,60511470.0,9.26829264444141,9.46327963323903,8.92497608604832,9.24791694205978,8.20293484606658,8.79961363408211,7.46777109595095,7.81292915084321,6.42828525670377,6.31003974011942,6.21378524479624,5.92689578374975,5.72875279022401,5.45205020299229,4.44942470421915,4.08745193379889,3.06409428199498,2.58451025621551,6.48554841122306,3511982.0,7.91651856458741,2157102.0,5.01088654803305,5669083.0,2.19020476018576,1.70048136964632,1.94883082131506,1.37098876389121,1.74391769175734,1.06055033216693,2.03356529132925,0.878866082328597,1.06742976658398,44362702.0,50.7518457743059,43048310.0,49.2481542256941,87411012.0,1.12,90458607,-0.36,490506.0,1632632.0
2011,43.8491967965091,9.3717866133202,34.4774101831889,7.59516360239921,8.67131920330231,23.9677461856679,10186847.0,22.7263739068485,10988445.0,25.2461578767086,21175292.0,7.59199676502934,8.40864044399825,7.53921353941997,8.16619822940802,8.91480559383282,9.43498684911784,69.5172458232788,31068763.0,69.3129420834972,30349109.0,69.7276454704407,61417873.0,9.23217200234888,9.4410270257814,8.92946964598651,9.16677911106107,8.25243238821736,8.79900840011895,7.57575542931065,7.98362705463364,6.48033980176134,6.41965208352666,6.22403233792723,5.92592220734936,5.80069567575217,5.49827011775725,4.62636455804119,4.26588453309722,3.27687465031908,2.79248808799736,6.51500799105331,3568289.0,7.96068400965427,2187663.0,5.02619665285069,5755952.0,2.22585721262382,1.72650374149772,1.9152394360513,1.35041716161921,1.735461458457,1.05501024842679,2.08412590252216,0.894265501306978,1.06749342269972,44823899.0,50.7349711259706,43525217.0,49.2650277421562,88349117.0,1.122,91568196,-0.35,499664.0,1641353.0
2012,43.4873097481726,9.41077674601097,34.0765330021616,7.5841036863845,8.6752464483577,23.7488126646004,10182095.0,22.4814018752101,11025910.0,25.0531156086259,21208005.0,7.48519483120256,8.33241630967123,7.41210335762301,8.04545285059693,8.49878814738649,9.02807201241587,69.6925747199575,31476825.0,69.4987772733076,30759568.0,69.8920132779421,62236393.0,9.19174296415357,9.43230732795105,8.90303561779699,9.06988283811821,8.31300809754568,8.78759330266055,7.6447435116662,8.09886895820106,6.60392967131524,6.61033562429816,6.20608079595166,5.90902440581127,5.80465727414883,5.47619567520962,4.82618116093984,4.46027509164764,3.5066100324031,3.01945804162873,6.55861261544209,3632272.0,8.01982085148233,2224655.0,5.05487111343199,5856928.0,2.28033187688754,1.76595694450639,1.89326324317912,1.33736132994645,1.70494958815668,1.03762013170921,2.14127614325898,0.913932707269937,1.07201322213276,45291192.0,50.717267064993,44010133.0,49.2827318152028,89301326.0,1.123,92697293,-0.34,509176.0,1688681.0
2013,43.3429574176114,9.50194196699094,33.8410154506204,7.5807924797244,8.68054541262778,23.6084251739618,10212050.0,22.3141454955284,11098741.0,24.9394105811722,21310792.0,7.38762596070175,8.26762775931952,7.34572705510226,7.99123740922485,8.06456587484145,8.59440592753448,69.7627580422877,31843658.0,69.5809345754653,31129606.0,69.9497380166021,62973264.0,9.12234225873253,9.40483209828052,8.85663655229715,8.97196964147441,8.36847442435629,8.75472498147309,7.67482738989255,8.15554272740469,6.76406208393008,6.84370788188254,6.11518405741289,5.83439094421432,5.83200317509579,5.47737424280079,5.02186516512643,4.64509440075932,3.76097359378014,3.26769517077794,6.62881678375049,3709210.0,8.10491992900632,2274473.0,5.11085140222575,5983683.0,2.36188337143002,1.83083116980003,1.88400532167451,1.33291777914298,1.66070327427765,1.01290210373185,2.19832796162414,0.934200349550882,1.07637953190022,45764918.0,50.6990853066565,44502820.0,49.300913585528,90267739.0,1.123,93859918,-0.32,518991.0,1726099.0
2014,43.4760035881462,9.74181507220812,33.7341885159381,7.5792597976455,8.68293403319109,23.5120771816643,10261154.0,22.1912230019431,11190209.0,24.8694456217146,21451362.0,7.30112105955027,8.21182794575762,7.31084214474735,7.97468364276585,7.6613083518817,8.18844354618797,69.6980666084667,32148303.0,69.5253364947153,31441079.0,69.8755717476805,63589382.0,8.98976547065564,9.31533513898294,8.80768922051786,8.89376921984514,8.4098167735476,8.70322481137688,7.70386053705135,8.18639780015073,6.9123338804138,7.06599125563025,6.05529424627349,5.80399819449856,5.84141523342926,5.46349871243567,5.18895632385625,4.79570319992017,3.95489645708832,3.45920986865222,6.789856209869,3830238.0,8.28344050334157,2364522.0,5.25498263060494,6194760.0,2.53152413304816,1.97913205696264,1.8874433066906,1.33670223960853,1.61819844242696,0.989716598056575,2.24627462117585,0.949431735977195,1.06639876535975,46239694.0,50.6816885672052,44995810.0,49.3183114327948,91235504.0,1.123,95031568,-0.31,528488.0,1724404.0
2015,43.7669273280517,10.0978305137312,33.6690968143204,7.57473350797516,8.67849374394122,23.4192224930748,10310422.0,22.0733190590536,11280086.0,24.8014764681296,21590509.0,7.22614457163914,8.16321621687582,7.27244097943931,7.95976650731253,7.34700656258271,7.87348529105564,69.5570272703589,32411118.0,69.3881322236111,31714477.0,69.7304838823513,64125596.0,8.76250665343606,9.12434415655945,8.76830628204789,8.84818687857989,8.43850137725123,8.64417100487649,7.74657613979481,8.20529265629044,7.03827000225595,7.26033392470918,6.04228601492564,5.83365745772293,5.81653937830615,5.42223092417116,5.32759686051481,4.91259305154996,4.10054295249587,3.60618853683618,7.02375023656627,3988346.0,8.53854871733528,2486947.0,5.46803964951911,6475294.0,2.76791503726058,2.18963156676197,1.90460317422088,1.34877557935082,1.58491818247261,0.97191034334612,2.28111232338121,0.957722160060209,1.04227094610537,46709887.0,50.6662096609057,45481510.0,49.3337892543944,92191398.0,1.123,96197851,-0.3,537898.0,1732638.0
2016,43.9727525314053,10.4124162227612,33.5603363086441,7.55213644451277,8.65060043704113,23.3101999501678,10350297.0,21.9418043516896,11357683.0,24.7148233868988,21707980.0,7.19082147450821,8.15018528039519,7.19884643266867,7.91403766946246,7.14052106643734,7.67135104487019,69.4575874800272,32686447.0,69.2926613628452,31996993.0,69.6268799637071,64683440.0,8.436388045511,8.82395610848652,8.73874909292587,8.83363406630708,8.44730563487208,8.57469565352306,7.79755113382822,8.21072392582448,7.14397017670733,7.42431233131983,6.09476969986519,5.93966899273491,5.82941716046411,5.42506929015231,5.39761696159227,4.95732200124805,4.26637239064182,3.76614654924063,7.23221256980496,4134842.0,8.76553428546513,2600267.0,5.65829664939417,6735109.0,2.96226634146101,2.36736448568764,1.93798552732555,1.37105599282323,1.56018711730603,0.958701004155309,2.30509529937254,0.961175166727984,1.00922663268309,47171586.0,50.6532204158495,45954943.0,49.3467795841505,93126529.0,1.122,97355565,-0.29,547502.0,1724644.0
2017,44.1828093509189,10.7726443890824,33.4101649618365,7.49385302438697,8.57927430324884,23.1720862648204,10374107.0,21.7850189087676,11415313.0,24.595246102851,21789419.0,7.18703159159653,8.16393843764048,7.1041342927841,7.85203336196165,7.02669369249644,7.56730835950354,69.3563953175271,32948682.0,69.1903104615767,32269251.0,69.526801819895,65217933.0,8.04977794218921,8.45307387290738,8.70837320991388,8.83569669438492,8.43014458340144,8.49431583656608,7.86222584854156,8.21007884731324,7.21588164073359,7.54068093699871,6.21712626568343,6.12390103708408,5.81806069354418,5.41581219019713,5.40666636364508,4.94325273642632,4.45536022142793,3.94268130851358,7.47151841765248,4297582.0,9.02467062965566,2728115.0,5.87795207725406,7025696.0,3.17295837026212,2.56193466619256,1.98843270210241,1.40465174833639,1.54519590613424,0.951134505197755,2.31808365115689,0.960231157527355,0.968719959338428,47620370.0,50.6421635933784,46412679.0,49.3578374700775,94033048.0,1.121,98482273,-0.27,557096.0,1688188.0
2018,44.4569748418446,11.2062663371353,33.2507085047093,7.40241364084151,8.4682457324974,23.0177243888372,10388281.0,21.6161049275781,11458838.0,24.4552932714297,21847119.0,7.19309496076949,8.18266815055206,7.02059632596708,7.80437938838024,6.97310065242644,7.52957837936264,69.224764220404,33184310.0,69.0504547296399,32519912.0,69.4035444862245,65704221.0,7.64813204128094,8.06020641549587,8.65338378244824,8.82366455596368,8.39692420802283,8.41603500270156,7.92508557591321,8.1928930363619,7.25387560628096,7.60622660758585,6.37652956518023,6.35109146227584,5.74062584692477,5.35679441314459,5.43994580388974,4.95341082321343,4.64285164727254,4.1136437901191,7.75751139075885,4485471.0,9.33344034278203,2877519.0,6.14116224234584,7362990.0,3.40738982990398,2.77603728969543,2.06334997511292,1.45945145568462,1.54086531351249,0.949982808063527,2.32183522425265,0.955690688902268,0.932840031984421,48058062.0,50.6330940754678,46856269.0,49.3669069781138,94914330.0,1.12,99578720,-0.26,567142.0,1682124.0
2019,44.7860298852059,11.6895205802077,33.0965093049982,7.29667515758395,8.33967993462926,22.8589111216817,10399277.0,21.4469895747804,11494237.0,24.3066573562857,21893514.0,7.20198011548481,8.20053068579656,6.94833430171161,7.76644673585984,6.95033272264972,7.52878185317769,69.0674366561731,33397942.0,68.8783752148947,32752581.0,69.2612951537081,66150523.0,7.27618051561034,7.69410029198789,8.53963832870716,8.75540950198741,8.36236044901817,8.35752467884139,7.97589388760167,8.15975855914111,7.29211941779832,7.6494244623265,6.52613848999355,6.56999982881649,5.69317849427665,5.33969791999982,5.45740297712749,4.95098341542652,4.80512993211164,4.25561464200331,8.07365222214524,4691065.0,9.67463521032494,3041614.0,6.4320474900062,7732679.0,3.58895880062406,2.94436587754593,2.2169593012811,1.58291667665413,1.54727173985517,0.954967138000035,2.32144536856461,0.949797797806095,0.904491214904611,48488283.0,50.6263787536837,47288433.0,49.3736212463163,95776716.0,1.118,100669666,-0.25,578096.0,1696549.0
2020,45.1811686601672,12.2350109069119,32.9461577532553,7.18520222800429,8.20182412548088,22.693134535111,10409359.0,21.277230834785,11523257.0,24.144531224832,21932616.0,7.2065553768308,8.20965211791878,6.88547322994988,7.73305498143235,6.9230193280899,7.52813590744237,68.8794569159397,33592717.0,68.6651294607084,32978373.0,69.0991569979209,66571089.0,6.98679669592701,7.41161699430758,8.33413306716556,8.59012481782134,8.33542797165813,8.32816260139945,8.01365800258028,8.11847255878498,7.3425346568872,7.68129510530991,6.65436701583301,6.76426758219536,5.68961513373992,5.37952484442101,5.44313256753888,4.92615710787109,4.94244502128845,4.37139947836781,8.42740854894926,4920452.0,10.0576397045067,3224528.0,6.7563117772471,8144980.0,3.72933618085591,3.0799556825835,2.4314422678943,1.75976873897715,1.56710425035894,0.968349484242472,2.32975700539753,0.948237871443977,0.906299234852032,48922527.0,50.6189266827583,47726158.0,49.3810733172417,96648685.0,1.116,101745119,-0.24,589513.0,1671872.0
2021,45.5567728591029,12.7407790973679,32.815993761735,7.07150660346813,8.05974116852548,22.5451502797145,10423975.0,21.1303186172298,11550338.0,23.9951249980628,21974314.0,7.19613503185088,8.19894309864932,6.86267698191082,7.73644073088798,6.86476386930003,7.50154883479967,68.7017158657313,33771034.0,68.4568684009725,33191173.0,68.9526451057007,66962208.0,6.80174068098105,7.23747411147198,8.03613609201805,8.32308567197243,8.320349072711,8.32999523476995,8.03521376684846,8.06973157366477,7.40312507078972,7.70327753013087,6.76567979393837,6.93306071237135,5.74926934869704,5.49138542052335,5.46502697522396,4.94181757565919,5.01556373046476,4.42126844033717,8.75313385455416,5136832.0,10.4128129817977,3394674.0,7.05222989623648,8531507.0,3.88628500952503,3.22290594439701,2.60567705331501,1.90465547062661,1.59685906724445,0.985499765187047,2.32399185171322,0.939168716025819,0.84418167703331,49331842.0,50.6133575349102,48136186.0,49.3866414391123,97468029.0,1.114,102789598,-0.23,594085.0,1648955.0
2022,46.000523709451,13.3108072842899,32.6897164251611,6.96286186199117,7.92226804288443,22.3901369242335,10427717.0,20.9874160944742,11556454.0,23.8271087133512,21984171.0,7.156780343572,8.15069084506262,6.86777388891102,7.75414982540412,6.77660355239772,7.44131276927443,68.4929044881527,33885450.0,68.1997821963132,33365580.0,68.7931840984634,67251030.0,6.70426463974142,7.15676362199663,7.6917374911389,8.01768612843525,8.31002467044329,8.36854279383821,8.03199021462339,8.01708202076079,7.47599375863034,7.71980640720105,6.84431536694604,7.05463746709817,5.87259658707538,5.66886806870849,5.46043465317298,4.93593185541724,5.03182126214376,4.41255296573313,9.11695858761381,5372402.0,10.8128017092126,3579253.0,7.37970718818547,8951655.0,4.06652688295194,3.3792628700836,2.79508726965658,2.06172877369493,1.64050553230562,1.00976288516052,2.31068202429846,0.928952659246417,0.734794057662508,49685569.0,50.6030756295934,48501287.0,49.3969243704066,98186856.0,,103808319,-0.22,599241.0,1628447.0
2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104799174,-0.21,605189.0,1602691.0
